"","id","modified","basisOfRecord","occurrenceID.x","organismQuantityType","sex","eventDate","country","scientificName","kingdom","phylum","class","order","family","vernacularName","measurementUnit","length"
"133",117445,"2019-11-20T10:16:56","HumanObservation",117445,"individual","Male",19202,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"134",117446,"2019-11-20T10:16:56","HumanObservation",117446,"individual","Male",19202,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"135",117447,"2019-11-20T10:16:56","HumanObservation",117447,"individual","Male",19202,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"136",118927,"2019-11-20T10:17:46","HumanObservation",118927,"individual","Female",19544,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.03
"137",118924,"2019-11-20T10:17:46","HumanObservation",118924,"individual","Male",19544,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"138",118925,"2019-11-20T10:17:46","HumanObservation",118925,"individual","Female",19544,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"139",118926,"2019-11-20T10:17:46","HumanObservation",118926,"individual","Male",19544,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"140",118928,"2019-11-20T10:17:46","HumanObservation",118928,"individual","Female",19544,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"141",118929,"2019-11-20T10:17:46","HumanObservation",118929,"individual","Female",19544,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.66
"142",118930,"2019-11-20T10:17:47","HumanObservation",118930,"individual","Male",19544,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"143",118931,"2019-11-20T10:17:47","HumanObservation",118931,"individual","Male",19545,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"144",118932,"2019-11-20T10:17:47","HumanObservation",118932,"individual","Male",19545,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"145",118933,"2019-11-20T10:17:47","HumanObservation",118933,"individual","Female",19546,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"146",118934,"2019-11-20T10:17:47","HumanObservation",118934,"individual","Female",19546,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",16.62
"147",118935,"2019-11-20T10:17:47","HumanObservation",118935,"individual","Female",19546,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"148",118936,"2019-11-20T10:17:47","HumanObservation",118936,"individual","Female",19546,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.03
"149",118937,"2019-11-20T10:17:47","HumanObservation",118937,"individual","Female",19546,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"150",118938,"2019-11-20T10:17:48","HumanObservation",118938,"individual","Male",19548,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"151",118939,"2019-11-20T10:17:48","HumanObservation",118939,"individual","Female",19548,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",16.62
"152",118940,"2019-11-20T10:17:48","HumanObservation",118940,"individual","Female",19548,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"153",118941,"2019-11-20T10:17:48","HumanObservation",118941,"individual","Male",19548,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"154",118942,"2019-11-20T10:17:48","HumanObservation",118942,"individual","Male",19548,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.66
"155",118943,"2019-11-20T10:17:48","HumanObservation",118943,"individual","Female",19549,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"156",118944,"2019-11-20T10:17:48","HumanObservation",118944,"individual","Unknown",19549,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"157",118945,"2019-11-20T10:17:49","HumanObservation",118945,"individual","Male",19549,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"158",118946,"2019-11-20T10:17:49","HumanObservation",118946,"individual","Male",19549,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"159",118947,"2019-11-20T10:17:49","HumanObservation",118947,"individual","Male",19549,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"160",118948,"2019-11-20T10:17:49","HumanObservation",118948,"individual","Female",19549,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"161",118949,"2019-11-20T10:17:49","HumanObservation",118949,"individual","Male",19549,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"162",118950,"2019-11-20T10:17:49","HumanObservation",118950,"individual","Female",19550,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.66
"163",119354,"2019-11-20T10:18:40","HumanObservation",119354,"individual","Male",19602,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.66
"164",119351,"2019-11-20T10:18:40","HumanObservation",119351,"individual","Male",19601,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"165",119352,"2019-11-20T10:18:40","HumanObservation",119352,"individual","Female",19602,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"166",119353,"2019-11-20T10:18:40","HumanObservation",119353,"individual","Female",19602,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.66
"167",119355,"2019-11-20T10:18:40","HumanObservation",119355,"individual","Male",19603,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"168",119356,"2019-11-20T10:18:40","HumanObservation",119356,"individual","Female",19603,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"169",119357,"2019-11-20T10:18:40","HumanObservation",119357,"individual","Female",19603,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"170",119358,"2019-11-20T10:18:41","HumanObservation",119358,"individual","Female",19604,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"171",119359,"2019-11-20T10:18:41","HumanObservation",119359,"individual","Male",19604,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",16.3
"172",119360,"2019-11-20T10:18:41","HumanObservation",119360,"individual","Male",19604,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"173",119361,"2019-11-20T10:18:41","HumanObservation",119361,"individual","Female",19604,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"174",119362,"2019-11-20T10:18:41","HumanObservation",119362,"individual","Male",19604,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"175",119363,"2019-11-20T10:18:41","HumanObservation",119363,"individual","Male",19604,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.35
"176",119364,"2019-11-20T10:18:41","HumanObservation",119364,"individual","Female",19604,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"177",119365,"2019-11-20T10:18:41","HumanObservation",119365,"individual","Male",19605,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"178",119366,"2019-11-20T10:18:42","HumanObservation",119366,"individual","Male",19605,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"179",119367,"2019-11-20T10:18:42","HumanObservation",119367,"individual","Female",19605,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.35
"180",119368,"2019-11-20T10:18:42","HumanObservation",119368,"individual","Male",19605,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"181",119369,"2019-11-20T10:18:42","HumanObservation",119369,"individual","Female",19605,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"182",119370,"2019-11-20T10:18:42","HumanObservation",119370,"individual","Female",19605,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"183",119371,"2019-11-20T10:18:42","HumanObservation",119371,"individual","Male",19605,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"184",119372,"2019-11-20T10:18:42","HumanObservation",119372,"individual","Female",19606,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"185",119373,"2019-11-20T10:18:43","HumanObservation",119373,"individual","Male",19606,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.35
"186",119374,"2019-11-20T10:18:43","HumanObservation",119374,"individual","Male",19606,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.03
"187",119375,"2019-11-20T10:18:43","HumanObservation",119375,"individual","Male",19606,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"188",119376,"2019-11-20T10:18:43","HumanObservation",119376,"individual","Female",19606,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"189",119377,"2019-11-20T10:18:43","HumanObservation",119377,"individual","Female",19606,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"190",82305,"2019-11-20T10:12:37","HumanObservation",82305,"individual","Male",10500,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"191",82302,"2019-11-20T10:12:36","HumanObservation",82302,"individual","Female",10500,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"192",82303,"2019-11-20T10:12:36","HumanObservation",82303,"individual","Female",10500,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",10.55
"193",82304,"2019-11-20T10:12:37","HumanObservation",82304,"individual","Female",10500,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"194",82306,"2019-11-20T10:12:37","HumanObservation",82306,"individual","Male",10500,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"195",82307,"2019-11-20T10:12:37","HumanObservation",82307,"individual","Male",10501,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"196",82308,"2019-11-20T10:12:37","HumanObservation",82308,"individual","Male",10501,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",10.23
"197",82309,"2019-11-20T10:12:37","HumanObservation",82309,"individual","Female",10501,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"198",82310,"2019-11-20T10:12:37","HumanObservation",82310,"individual","Female",10501,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"199",82311,"2019-11-20T10:12:37","HumanObservation",82311,"individual","Female",10501,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"200",82312,"2019-11-20T10:12:38","HumanObservation",82312,"individual","Female",10501,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.03
"201",82313,"2019-11-20T10:12:38","HumanObservation",82313,"individual","Female",10501,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.35
"202",82314,"2019-11-20T10:12:38","HumanObservation",82314,"individual","Female",10501,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.03
"203",82315,"2019-11-20T10:12:38","HumanObservation",82315,"individual","Female",10501,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"204",105911,"2019-11-20T10:12:38","HumanObservation",105911,"individual","Female",17371,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"205",105912,"2019-11-20T10:12:38","HumanObservation",105912,"individual","Male",17379,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.51
